sensor_id,sensor_name,sensor_latitude,sensor_longitude,area_type,measurement_timestamp,pollutant,pollutant_value,pollutant_unit,date,hour,is_weekend,season,timestamp_rounded,weather_timestamp,temperature_c,humidity_percent,pressure_hpa,wind_speed_ms,wind_direction_deg,precipitation_mm,weather_condition,visibility_km,road_edges,road_length_km,industrial_area,commercial_area,residential_area,green_space,water_body,educational,medical,transportation,building_density,aqi,pollution_category,traffic_influence,month,day_of_week,is_rush_hour
sensor_01,Pune_City_Center,18.5204,73.8567,urban,2025-09-18 08:00:00,PM2.5,106.78,μg/m³,2025-09-18,8,False,Summer,2025-09-18 08:00:00,2025-09-18 08:00:00,24.1,73,1011,3.1,7,0.5,Partly Cloudy,9.2,6377.0,436.5764823559367,5.0,25.0,36.0,68.0,20.0,83.0,166.0,38.0,10774.0,200,Unhealthy,High,9,3,1
sensor_01,Pune_City_Center,18.5204,73.8567,urban,2025-09-18 08:00:00,PM10,121.86,μg/m³,2025-09-18,8,False,Summer,2025-09-18 08:00:00,2025-09-18 08:00:00,24.1,73,1011,3.1,7,0.5,Partly Cloudy,9.2,6377.0,436.5764823559367,5.0,25.0,36.0,68.0,20.0,83.0,166.0,38.0,10774.0,100,Moderate,High,9,3,1
sensor_01,Pune_City_Center,18.5204,73.8567,urban,2025-09-18 08:00:00,NO2,84.28,μg/m³,2025-09-18,8,False,Summer,2025-09-18 08:00:00,2025-09-18 08:00:00,24.1,73,1011,3.1,7,0.5,Partly Cloudy,9.2,6377.0,436.5764823559367,5.0,25.0,36.0,68.0,20.0,83.0,166.0,38.0,10774.0,100,Moderate,High,9,3,1
sensor_01,Pune_City_Center,18.5204,73.8567,urban,2025-09-18 08:00:00,CO,3.57,mg/m³,2025-09-18,8,False,Summer,2025-09-18 08:00:00,2025-09-18 08:00:00,24.1,73,1011,3.1,7,0.5,Partly Cloudy,9.2,6377.0,436.5764823559367,5.0,25.0,36.0,68.0,20.0,83.0,166.0,38.0,10774.0,50,Good,High,9,3,1
sensor_01,Pune_City_Center,18.5204,73.8567,urban,2025-09-18 08:00:00,SO2,40.06,μg/m³,2025-09-18,8,False,Summer,2025-09-18 08:00:00,2025-09-18 08:00:00,24.1,73,1011,3.1,7,0.5,Partly Cloudy,9.2,6377.0,436.5764823559367,5.0,25.0,36.0,68.0,20.0,83.0,166.0,38.0,10774.0,100,Moderate,High,9,3,1
sensor_01,Pune_City_Center,18.5204,73.8567,urban,2025-09-18 08:00:00,O3,33.91,μg/m³,2025-09-18,8,False,Summer,2025-09-18 08:00:00,2025-09-18 08:00:00,24.1,73,1011,3.1,7,0.5,Partly Cloudy,9.2,6377.0,436.5764823559367,5.0,25.0,36.0,68.0,20.0,83.0,166.0,38.0,10774.0,50,Good,High,9,3,1
sensor_01,Pune_City_Center,18.5204,73.8567,urban,2025-09-18 12:00:00,PM2.5,91.81,μg/m³,2025-09-18,12,False,Summer,2025-09-18 12:00:00,2025-09-18 12:00:00,28.5,65,1016,1.4,14,0.4,Light Rain,9.6,6377.0,436.5764823559367,5.0,25.0,36.0,68.0,20.0,83.0,166.0,38.0,10774.0,200,Unhealthy,Low,9,3,0
sensor_01,Pune_City_Center,18.5204,73.8567,urban,2025-09-18 12:00:00,PM10,65.24,μg/m³,2025-09-18,12,False,Summer,2025-09-18 12:00:00,2025-09-18 12:00:00,28.5,65,1016,1.4,14,0.4,Light Rain,9.6,6377.0,436.5764823559367,5.0,25.0,36.0,68.0,20.0,83.0,166.0,38.0,10774.0,100,Moderate,Low,9,3,0
sensor_01,Pune_City_Center,18.5204,73.8567,urban,2025-09-18 12:00:00,NO2,35.57,μg/m³,2025-09-18,12,False,Summer,2025-09-18 12:00:00,2025-09-18 12:00:00,28.5,65,1016,1.4,14,0.4,Light Rain,9.6,6377.0,436.5764823559367,5.0,25.0,36.0,68.0,20.0,83.0,166.0,38.0,10774.0,50,Good,Low,9,3,0
sensor_01,Pune_City_Center,18.5204,73.8567,urban,2025-09-18 12:00:00,CO,3.0,mg/m³,2025-09-18,12,False,Summer,2025-09-18 12:00:00,2025-09-18 12:00:00,28.5,65,1016,1.4,14,0.4,Light Rain,9.6,6377.0,436.5764823559367,5.0,25.0,36.0,68.0,20.0,83.0,166.0,38.0,10774.0,50,Good,Low,9,3,0
sensor_01,Pune_City_Center,18.5204,73.8567,urban,2025-09-18 12:00:00,SO2,23.03,μg/m³,2025-09-18,12,False,Summer,2025-09-18 12:00:00,2025-09-18 12:00:00,28.5,65,1016,1.4,14,0.4,Light Rain,9.6,6377.0,436.5764823559367,5.0,25.0,36.0,68.0,20.0,83.0,166.0,38.0,10774.0,50,Good,Low,9,3,0
sensor_01,Pune_City_Center,18.5204,73.8567,urban,2025-09-18 12:00:00,O3,24.52,μg/m³,2025-09-18,12,False,Summer,2025-09-18 12:00:00,2025-09-18 12:00:00,28.5,65,1016,1.4,14,0.4,Light Rain,9.6,6377.0,436.5764823559367,5.0,25.0,36.0,68.0,20.0,83.0,166.0,38.0,10774.0,50,Good,Low,9,3,0
sensor_01,Pune_City_Center,18.5204,73.8567,urban,2025-09-18 16:00:00,PM2.5,106.18,μg/m³,2025-09-18,16,False,Summer,2025-09-18 16:00:00,2025-09-18 16:00:00,29.4,72,1006,3.3,137,0.4,Light Rain,9.9,6377.0,436.5764823559367,5.0,25.0,36.0,68.0,20.0,83.0,166.0,38.0,10774.0,200,Unhealthy,Medium,9,3,0
sensor_01,Pune_City_Center,18.5204,73.8567,urban,2025-09-18 16:00:00,PM10,98.11,μg/m³,2025-09-18,16,False,Summer,2025-09-18 16:00:00,2025-09-18 16:00:00,29.4,72,1006,3.3,137,0.4,Light Rain,9.9,6377.0,436.5764823559367,5.0,25.0,36.0,68.0,20.0,83.0,166.0,38.0,10774.0,100,Moderate,Medium,9,3,0
sensor_01,Pune_City_Center,18.5204,73.8567,urban,2025-09-18 16:00:00,NO2,28.41,μg/m³,2025-09-18,16,False,Summer,2025-09-18 16:00:00,2025-09-18 16:00:00,29.4,72,1006,3.3,137,0.4,Light Rain,9.9,6377.0,436.5764823559367,5.0,25.0,36.0,68.0,20.0,83.0,166.0,38.0,10774.0,50,Good,Medium,9,3,0
sensor_01,Pune_City_Center,18.5204,73.8567,urban,2025-09-18 16:00:00,CO,1.9,mg/m³,2025-09-18,16,False,Summer,2025-09-18 16:00:00,2025-09-18 16:00:00,29.4,72,1006,3.3,137,0.4,Light Rain,9.9,6377.0,436.5764823559367,5.0,25.0,36.0,68.0,20.0,83.0,166.0,38.0,10774.0,50,Good,Medium,9,3,0
sensor_01,Pune_City_Center,18.5204,73.8567,urban,2025-09-18 16:00:00,SO2,24.27,μg/m³,2025-09-18,16,False,Summer,2025-09-18 16:00:00,2025-09-18 16:00:00,29.4,72,1006,3.3,137,0.4,Light Rain,9.9,6377.0,436.5764823559367,5.0,25.0,36.0,68.0,20.0,83.0,166.0,38.0,10774.0,50,Good,Medium,9,3,0
sensor_01,Pune_City_Center,18.5204,73.8567,urban,2025-09-18 16:00:00,O3,41.85,μg/m³,2025-09-18,16,False,Summer,2025-09-18 16:00:00,2025-09-18 16:00:00,29.4,72,1006,3.3,137,0.4,Light Rain,9.9,6377.0,436.5764823559367,5.0,25.0,36.0,68.0,20.0,83.0,166.0,38.0,10774.0,50,Good,Medium,9,3,0
sensor_01,Pune_City_Center,18.5204,73.8567,urban,2025-09-18 20:00:00,PM2.5,93.39,μg/m³,2025-09-18,20,False,Summer,2025-09-18 20:00:00,2025-09-18 20:00:00,36.9,84,1013,4.9,213,0.3,Fog,5.7,6377.0,436.5764823559367,5.0,25.0,36.0,68.0,20.0,83.0,166.0,38.0,10774.0,200,Unhealthy,Medium,9,3,0
sensor_01,Pune_City_Center,18.5204,73.8567,urban,2025-09-18 20:00:00,PM10,121.43,μg/m³,2025-09-18,20,False,Summer,2025-09-18 20:00:00,2025-09-18 20:00:00,36.9,84,1013,4.9,213,0.3,Fog,5.7,6377.0,436.5764823559367,5.0,25.0,36.0,68.0,20.0,83.0,166.0,38.0,10774.0,100,Moderate,Medium,9,3,0
sensor_01,Pune_City_Center,18.5204,73.8567,urban,2025-09-18 20:00:00,NO2,61.05,μg/m³,2025-09-18,20,False,Summer,2025-09-18 20:00:00,2025-09-18 20:00:00,36.9,84,1013,4.9,213,0.3,Fog,5.7,6377.0,436.5764823559367,5.0,25.0,36.0,68.0,20.0,83.0,166.0,38.0,10774.0,100,Moderate,Medium,9,3,0
sensor_01,Pune_City_Center,18.5204,73.8567,urban,2025-09-18 20:00:00,CO,2.31,mg/m³,2025-09-18,20,False,Summer,2025-09-18 20:00:00,2025-09-18 20:00:00,36.9,84,1013,4.9,213,0.3,Fog,5.7,6377.0,436.5764823559367,5.0,25.0,36.0,68.0,20.0,83.0,166.0,38.0,10774.0,50,Good,Medium,9,3,0
sensor_01,Pune_City_Center,18.5204,73.8567,urban,2025-09-18 20:00:00,SO2,20.82,μg/m³,2025-09-18,20,False,Summer,2025-09-18 20:00:00,2025-09-18 20:00:00,36.9,84,1013,4.9,213,0.3,Fog,5.7,6377.0,436.5764823559367,5.0,25.0,36.0,68.0,20.0,83.0,166.0,38.0,10774.0,50,Good,Medium,9,3,0
sensor_01,Pune_City_Center,18.5204,73.8567,urban,2025-09-18 20:00:00,O3,34.79,μg/m³,2025-09-18,20,False,Summer,2025-09-18 20:00:00,2025-09-18 20:00:00,36.9,84,1013,4.9,213,0.3,Fog,5.7,6377.0,436.5764823559367,5.0,25.0,36.0,68.0,20.0,83.0,166.0,38.0,10774.0,50,Good,Medium,9,3,0
sensor_01,Pune_City_Center,18.5204,73.8567,urban,2025-09-19 00:00:00,PM2.5,50.24,μg/m³,2025-09-19,0,False,Summer,2025-09-19 00:00:00,2025-09-19 00:00:00,21.2,83,1011,3.9,239,0.8,Partly Cloudy,8.9,6377.0,436.5764823559367,5.0,25.0,36.0,68.0,20.0,83.0,166.0,38.0,10774.0,150,Unhealthy for Sensitive Groups,Low,9,4,0
sensor_01,Pune_City_Center,18.5204,73.8567,urban,2025-09-19 00:00:00,PM10,48.72,μg/m³,2025-09-19,0,False,Summer,2025-09-19 00:00:00,2025-09-19 00:00:00,21.2,83,1011,3.9,239,0.8,Partly Cloudy,8.9,6377.0,436.5764823559367,5.0,25.0,36.0,68.0,20.0,83.0,166.0,38.0,10774.0,50,Good,Low,9,4,0
sensor_01,Pune_City_Center,18.5204,73.8567,urban,2025-09-19 00:00:00,NO2,22.52,μg/m³,2025-09-19,0,False,Summer,2025-09-19 00:00:00,2025-09-19 00:00:00,21.2,83,1011,3.9,239,0.8,Partly Cloudy,8.9,6377.0,436.5764823559367,5.0,25.0,36.0,68.0,20.0,83.0,166.0,38.0,10774.0,50,Good,Low,9,4,0
sensor_01,Pune_City_Center,18.5204,73.8567,urban,2025-09-19 00:00:00,CO,0.86,mg/m³,2025-09-19,0,False,Summer,2025-09-19 00:00:00,2025-09-19 00:00:00,21.2,83,1011,3.9,239,0.8,Partly Cloudy,8.9,6377.0,436.5764823559367,5.0,25.0,36.0,68.0,20.0,83.0,166.0,38.0,10774.0,50,Good,Low,9,4,0
sensor_01,Pune_City_Center,18.5204,73.8567,urban,2025-09-19 00:00:00,SO2,20.75,μg/m³,2025-09-19,0,False,Summer,2025-09-19 00:00:00,2025-09-19 00:00:00,21.2,83,1011,3.9,239,0.8,Partly Cloudy,8.9,6377.0,436.5764823559367,5.0,25.0,36.0,68.0,20.0,83.0,166.0,38.0,10774.0,50,Good,Low,9,4,0
sensor_01,Pune_City_Center,18.5204,73.8567,urban,2025-09-19 00:00:00,O3,18.66,μg/m³,2025-09-19,0,False,Summer,2025-09-19 00:00:00,2025-09-19 00:00:00,21.2,83,1011,3.9,239,0.8,Partly Cloudy,8.9,6377.0,436.5764823559367,5.0,25.0,36.0,68.0,20.0,83.0,166.0,38.0,10774.0,50,Good,Low,9,4,0
sensor_01,Pune_City_Center,18.5204,73.8567,urban,2025-09-19 04:00:00,PM2.5,105.04,μg/m³,2025-09-19,4,False,Summer,2025-09-19 04:00:00,2025-09-19 04:00:00,18.0,81,1019,3.4,111,0.0,Cloudy,5.3,6377.0,436.5764823559367,5.0,25.0,36.0,68.0,20.0,83.0,166.0,38.0,10774.0,200,Unhealthy,Low,9,4,0
sensor_01,Pune_City_Center,18.5204,73.8567,urban,2025-09-19 04:00:00,PM10,148.01,μg/m³,2025-09-19,4,False,Summer,2025-09-19 04:00:00,2025-09-19 04:00:00,18.0,81,1019,3.4,111,0.0,Cloudy,5.3,6377.0,436.5764823559367,5.0,25.0,36.0,68.0,20.0,83.0,166.0,38.0,10774.0,100,Moderate,Low,9,4,0
sensor_01,Pune_City_Center,18.5204,73.8567,urban,2025-09-19 04:00:00,NO2,70.71,μg/m³,2025-09-19,4,False,Summer,2025-09-19 04:00:00,2025-09-19 04:00:00,18.0,81,1019,3.4,111,0.0,Cloudy,5.3,6377.0,436.5764823559367,5.0,25.0,36.0,68.0,20.0,83.0,166.0,38.0,10774.0,100,Moderate,Low,9,4,0
sensor_01,Pune_City_Center,18.5204,73.8567,urban,2025-09-19 04:00:00,CO,2.53,mg/m³,2025-09-19,4,False,Summer,2025-09-19 04:00:00,2025-09-19 04:00:00,18.0,81,1019,3.4,111,0.0,Cloudy,5.3,6377.0,436.5764823559367,5.0,25.0,36.0,68.0,20.0,83.0,166.0,38.0,10774.0,50,Good,Low,9,4,0
sensor_01,Pune_City_Center,18.5204,73.8567,urban,2025-09-19 04:00:00,SO2,18.67,μg/m³,2025-09-19,4,False,Summer,2025-09-19 04:00:00,2025-09-19 04:00:00,18.0,81,1019,3.4,111,0.0,Cloudy,5.3,6377.0,436.5764823559367,5.0,25.0,36.0,68.0,20.0,83.0,166.0,38.0,10774.0,50,Good,Low,9,4,0
sensor_01,Pune_City_Center,18.5204,73.8567,urban,2025-09-19 04:00:00,O3,32.47,μg/m³,2025-09-19,4,False,Summer,2025-09-19 04:00:00,2025-09-19 04:00:00,18.0,81,1019,3.4,111,0.0,Cloudy,5.3,6377.0,436.5764823559367,5.0,25.0,36.0,68.0,20.0,83.0,166.0,38.0,10774.0,50,Good,Low,9,4,0
sensor_01,Pune_City_Center,18.5204,73.8567,urban,2025-09-19 08:00:00,PM2.5,136.63,μg/m³,2025-09-19,8,False,Summer,2025-09-19 08:00:00,2025-09-19 08:00:00,23.6,83,1018,2.4,321,0.0,Clear,6.2,6377.0,436.5764823559367,5.0,25.0,36.0,68.0,20.0,83.0,166.0,38.0,10774.0,200,Unhealthy,High,9,4,1
sensor_01,Pune_City_Center,18.5204,73.8567,urban,2025-09-19 08:00:00,PM10,172.03,μg/m³,2025-09-19,8,False,Summer,2025-09-19 08:00:00,2025-09-19 08:00:00,23.6,83,1018,2.4,321,0.0,Clear,6.2,6377.0,436.5764823559367,5.0,25.0,36.0,68.0,20.0,83.0,166.0,38.0,10774.0,150,Unhealthy for Sensitive Groups,High,9,4,1
sensor_01,Pune_City_Center,18.5204,73.8567,urban,2025-09-19 08:00:00,NO2,87.09,μg/m³,2025-09-19,8,False,Summer,2025-09-19 08:00:00,2025-09-19 08:00:00,23.6,83,1018,2.4,321,0.0,Clear,6.2,6377.0,436.5764823559367,5.0,25.0,36.0,68.0,20.0,83.0,166.0,38.0,10774.0,100,Moderate,High,9,4,1
sensor_01,Pune_City_Center,18.5204,73.8567,urban,2025-09-19 08:00:00,CO,2.66,mg/m³,2025-09-19,8,False,Summer,2025-09-19 08:00:00,2025-09-19 08:00:00,23.6,83,1018,2.4,321,0.0,Clear,6.2,6377.0,436.5764823559367,5.0,25.0,36.0,68.0,20.0,83.0,166.0,38.0,10774.0,50,Good,High,9,4,1
sensor_01,Pune_City_Center,18.5204,73.8567,urban,2025-09-19 08:00:00,SO2,35.42,μg/m³,2025-09-19,8,False,Summer,2025-09-19 08:00:00,2025-09-19 08:00:00,23.6,83,1018,2.4,321,0.0,Clear,6.2,6377.0,436.5764823559367,5.0,25.0,36.0,68.0,20.0,83.0,166.0,38.0,10774.0,50,Good,High,9,4,1
sensor_01,Pune_City_Center,18.5204,73.8567,urban,2025-09-19 08:00:00,O3,27.84,μg/m³,2025-09-19,8,False,Summer,2025-09-19 08:00:00,2025-09-19 08:00:00,23.6,83,1018,2.4,321,0.0,Clear,6.2,6377.0,436.5764823559367,5.0,25.0,36.0,68.0,20.0,83.0,166.0,38.0,10774.0,50,Good,High,9,4,1
sensor_01,Pune_City_Center,18.5204,73.8567,urban,2025-09-19 12:00:00,PM2.5,77.77,μg/m³,2025-09-19,12,False,Summer,2025-09-19 12:00:00,2025-09-19 12:00:00,23.3,63,1008,1.5,58,0.4,Fog,12.2,6377.0,436.5764823559367,5.0,25.0,36.0,68.0,20.0,83.0,166.0,38.0,10774.0,200,Unhealthy,Low,9,4,0
sensor_01,Pune_City_Center,18.5204,73.8567,urban,2025-09-19 12:00:00,PM10,123.76,μg/m³,2025-09-19,12,False,Summer,2025-09-19 12:00:00,2025-09-19 12:00:00,23.3,63,1008,1.5,58,0.4,Fog,12.2,6377.0,436.5764823559367,5.0,25.0,36.0,68.0,20.0,83.0,166.0,38.0,10774.0,100,Moderate,Low,9,4,0
sensor_01,Pune_City_Center,18.5204,73.8567,urban,2025-09-19 12:00:00,NO2,42.85,μg/m³,2025-09-19,12,False,Summer,2025-09-19 12:00:00,2025-09-19 12:00:00,23.3,63,1008,1.5,58,0.4,Fog,12.2,6377.0,436.5764823559367,5.0,25.0,36.0,68.0,20.0,83.0,166.0,38.0,10774.0,50,Good,Low,9,4,0
sensor_01,Pune_City_Center,18.5204,73.8567,urban,2025-09-19 12:00:00,CO,2.7,mg/m³,2025-09-19,12,False,Summer,2025-09-19 12:00:00,2025-09-19 12:00:00,23.3,63,1008,1.5,58,0.4,Fog,12.2,6377.0,436.5764823559367,5.0,25.0,36.0,68.0,20.0,83.0,166.0,38.0,10774.0,50,Good,Low,9,4,0
sensor_01,Pune_City_Center,18.5204,73.8567,urban,2025-09-19 12:00:00,SO2,19.71,μg/m³,2025-09-19,12,False,Summer,2025-09-19 12:00:00,2025-09-19 12:00:00,23.3,63,1008,1.5,58,0.4,Fog,12.2,6377.0,436.5764823559367,5.0,25.0,36.0,68.0,20.0,83.0,166.0,38.0,10774.0,50,Good,Low,9,4,0
sensor_01,Pune_City_Center,18.5204,73.8567,urban,2025-09-19 12:00:00,O3,36.38,μg/m³,2025-09-19,12,False,Summer,2025-09-19 12:00:00,2025-09-19 12:00:00,23.3,63,1008,1.5,58,0.4,Fog,12.2,6377.0,436.5764823559367,5.0,25.0,36.0,68.0,20.0,83.0,166.0,38.0,10774.0,50,Good,Low,9,4,0
sensor_01,Pune_City_Center,18.5204,73.8567,urban,2025-09-19 16:00:00,PM2.5,38.94,μg/m³,2025-09-19,16,False,Summer,2025-09-19 16:00:00,2025-09-19 16:00:00,31.2,94,1005,2.6,87,1.3,Fog,9.6,6377.0,436.5764823559367,5.0,25.0,36.0,68.0,20.0,83.0,166.0,38.0,10774.0,150,Unhealthy for Sensitive Groups,Medium,9,4,0
sensor_01,Pune_City_Center,18.5204,73.8567,urban,2025-09-19 16:00:00,PM10,140.82,μg/m³,2025-09-19,16,False,Summer,2025-09-19 16:00:00,2025-09-19 16:00:00,31.2,94,1005,2.6,87,1.3,Fog,9.6,6377.0,436.5764823559367,5.0,25.0,36.0,68.0,20.0,83.0,166.0,38.0,10774.0,100,Moderate,Medium,9,4,0
sensor_01,Pune_City_Center,18.5204,73.8567,urban,2025-09-19 16:00:00,NO2,51.09,μg/m³,2025-09-19,16,False,Summer,2025-09-19 16:00:00,2025-09-19 16:00:00,31.2,94,1005,2.6,87,1.3,Fog,9.6,6377.0,436.5764823559367,5.0,25.0,36.0,68.0,20.0,83.0,166.0,38.0,10774.0,50,Good,Medium,9,4,0
sensor_01,Pune_City_Center,18.5204,73.8567,urban,2025-09-19 16:00:00,CO,2.46,mg/m³,2025-09-19,16,False,Summer,2025-09-19 16:00:00,2025-09-19 16:00:00,31.2,94,1005,2.6,87,1.3,Fog,9.6,6377.0,436.5764823559367,5.0,25.0,36.0,68.0,20.0,83.0,166.0,38.0,10774.0,50,Good,Medium,9,4,0
sensor_01,Pune_City_Center,18.5204,73.8567,urban,2025-09-19 16:00:00,SO2,33.87,μg/m³,2025-09-19,16,False,Summer,2025-09-19 16:00:00,2025-09-19 16:00:00,31.2,94,1005,2.6,87,1.3,Fog,9.6,6377.0,436.5764823559367,5.0,25.0,36.0,68.0,20.0,83.0,166.0,38.0,10774.0,50,Good,Medium,9,4,0
sensor_01,Pune_City_Center,18.5204,73.8567,urban,2025-09-19 16:00:00,O3,38.42,μg/m³,2025-09-19,16,False,Summer,2025-09-19 16:00:00,2025-09-19 16:00:00,31.2,94,1005,2.6,87,1.3,Fog,9.6,6377.0,436.5764823559367,5.0,25.0,36.0,68.0,20.0,83.0,166.0,38.0,10774.0,50,Good,Medium,9,4,0
sensor_01,Pune_City_Center,18.5204,73.8567,urban,2025-09-19 20:00:00,PM2.5,79.95,μg/m³,2025-09-19,20,False,Summer,2025-09-19 20:00:00,2025-09-19 20:00:00,36.1,87,1008,3.9,233,0.9,Partly Cloudy,14.8,6377.0,436.5764823559367,5.0,25.0,36.0,68.0,20.0,83.0,166.0,38.0,10774.0,200,Unhealthy,Medium,9,4,0
sensor_01,Pune_City_Center,18.5204,73.8567,urban,2025-09-19 20:00:00,PM10,132.51,μg/m³,2025-09-19,20,False,Summer,2025-09-19 20:00:00,2025-09-19 20:00:00,36.1,87,1008,3.9,233,0.9,Partly Cloudy,14.8,6377.0,436.5764823559367,5.0,25.0,36.0,68.0,20.0,83.0,166.0,38.0,10774.0,100,Moderate,Medium,9,4,0
sensor_01,Pune_City_Center,18.5204,73.8567,urban,2025-09-19 20:00:00,NO2,57.03,μg/m³,2025-09-19,20,False,Summer,2025-09-19 20:00:00,2025-09-19 20:00:00,36.1,87,1008,3.9,233,0.9,Partly Cloudy,14.8,6377.0,436.5764823559367,5.0,25.0,36.0,68.0,20.0,83.0,166.0,38.0,10774.0,100,Moderate,Medium,9,4,0
sensor_01,Pune_City_Center,18.5204,73.8567,urban,2025-09-19 20:00:00,CO,1.84,mg/m³,2025-09-19,20,False,Summer,2025-09-19 20:00:00,2025-09-19 20:00:00,36.1,87,1008,3.9,233,0.9,Partly Cloudy,14.8,6377.0,436.5764823559367,5.0,25.0,36.0,68.0,20.0,83.0,166.0,38.0,10774.0,50,Good,Medium,9,4,0
sensor_01,Pune_City_Center,18.5204,73.8567,urban,2025-09-19 20:00:00,SO2,30.9,μg/m³,2025-09-19,20,False,Summer,2025-09-19 20:00:00,2025-09-19 20:00:00,36.1,87,1008,3.9,233,0.9,Partly Cloudy,14.8,6377.0,436.5764823559367,5.0,25.0,36.0,68.0,20.0,83.0,166.0,38.0,10774.0,50,Good,Medium,9,4,0
sensor_01,Pune_City_Center,18.5204,73.8567,urban,2025-09-19 20:00:00,O3,24.91,μg/m³,2025-09-19,20,False,Summer,2025-09-19 20:00:00,2025-09-19 20:00:00,36.1,87,1008,3.9,233,0.9,Partly Cloudy,14.8,6377.0,436.5764823559367,5.0,25.0,36.0,68.0,20.0,83.0,166.0,38.0,10774.0,50,Good,Medium,9,4,0
sensor_01,Pune_City_Center,18.5204,73.8567,urban,2025-09-20 00:00:00,PM2.5,43.24,μg/m³,2025-09-20,0,True,Summer,2025-09-20 00:00:00,2025-09-20 00:00:00,24.7,74,1018,2.6,64,0.1,Partly Cloudy,11.5,6377.0,436.5764823559367,5.0,25.0,36.0,68.0,20.0,83.0,166.0,38.0,10774.0,150,Unhealthy for Sensitive Groups,Low,9,5,0
sensor_01,Pune_City_Center,18.5204,73.8567,urban,2025-09-20 00:00:00,PM10,78.07,μg/m³,2025-09-20,0,True,Summer,2025-09-20 00:00:00,2025-09-20 00:00:00,24.7,74,1018,2.6,64,0.1,Partly Cloudy,11.5,6377.0,436.5764823559367,5.0,25.0,36.0,68.0,20.0,83.0,166.0,38.0,10774.0,100,Moderate,Low,9,5,0
sensor_01,Pune_City_Center,18.5204,73.8567,urban,2025-09-20 00:00:00,NO2,32.18,μg/m³,2025-09-20,0,True,Summer,2025-09-20 00:00:00,2025-09-20 00:00:00,24.7,74,1018,2.6,64,0.1,Partly Cloudy,11.5,6377.0,436.5764823559367,5.0,25.0,36.0,68.0,20.0,83.0,166.0,38.0,10774.0,50,Good,Low,9,5,0
sensor_01,Pune_City_Center,18.5204,73.8567,urban,2025-09-20 00:00:00,CO,0.82,mg/m³,2025-09-20,0,True,Summer,2025-09-20 00:00:00,2025-09-20 00:00:00,24.7,74,1018,2.6,64,0.1,Partly Cloudy,11.5,6377.0,436.5764823559367,5.0,25.0,36.0,68.0,20.0,83.0,166.0,38.0,10774.0,50,Good,Low,9,5,0
sensor_01,Pune_City_Center,18.5204,73.8567,urban,2025-09-20 00:00:00,SO2,16.34,μg/m³,2025-09-20,0,True,Summer,2025-09-20 00:00:00,2025-09-20 00:00:00,24.7,74,1018,2.6,64,0.1,Partly Cloudy,11.5,6377.0,436.5764823559367,5.0,25.0,36.0,68.0,20.0,83.0,166.0,38.0,10774.0,50,Good,Low,9,5,0
sensor_01,Pune_City_Center,18.5204,73.8567,urban,2025-09-20 00:00:00,O3,9.93,μg/m³,2025-09-20,0,True,Summer,2025-09-20 00:00:00,2025-09-20 00:00:00,24.7,74,1018,2.6,64,0.1,Partly Cloudy,11.5,6377.0,436.5764823559367,5.0,25.0,36.0,68.0,20.0,83.0,166.0,38.0,10774.0,50,Good,Low,9,5,0
sensor_01,Pune_City_Center,18.5204,73.8567,urban,2025-09-20 04:00:00,PM2.5,25.51,μg/m³,2025-09-20,4,True,Summer,2025-09-20 04:00:00,2025-09-20 04:00:00,23.3,93,1015,1.7,5,0.4,Fog,5.8,6377.0,436.5764823559367,5.0,25.0,36.0,68.0,20.0,83.0,166.0,38.0,10774.0,100,Moderate,Low,9,5,0
sensor_01,Pune_City_Center,18.5204,73.8567,urban,2025-09-20 04:00:00,PM10,109.92,μg/m³,2025-09-20,4,True,Summer,2025-09-20 04:00:00,2025-09-20 04:00:00,23.3,93,1015,1.7,5,0.4,Fog,5.8,6377.0,436.5764823559367,5.0,25.0,36.0,68.0,20.0,83.0,166.0,38.0,10774.0,100,Moderate,Low,9,5,0
sensor_01,Pune_City_Center,18.5204,73.8567,urban,2025-09-20 04:00:00,NO2,40.91,μg/m³,2025-09-20,4,True,Summer,2025-09-20 04:00:00,2025-09-20 04:00:00,23.3,93,1015,1.7,5,0.4,Fog,5.8,6377.0,436.5764823559367,5.0,25.0,36.0,68.0,20.0,83.0,166.0,38.0,10774.0,50,Good,Low,9,5,0
sensor_01,Pune_City_Center,18.5204,73.8567,urban,2025-09-20 04:00:00,CO,1.21,mg/m³,2025-09-20,4,True,Summer,2025-09-20 04:00:00,2025-09-20 04:00:00,23.3,93,1015,1.7,5,0.4,Fog,5.8,6377.0,436.5764823559367,5.0,25.0,36.0,68.0,20.0,83.0,166.0,38.0,10774.0,50,Good,Low,9,5,0
sensor_01,Pune_City_Center,18.5204,73.8567,urban,2025-09-20 04:00:00,SO2,12.97,μg/m³,2025-09-20,4,True,Summer,2025-09-20 04:00:00,2025-09-20 04:00:00,23.3,93,1015,1.7,5,0.4,Fog,5.8,6377.0,436.5764823559367,5.0,25.0,36.0,68.0,20.0,83.0,166.0,38.0,10774.0,50,Good,Low,9,5,0
sensor_01,Pune_City_Center,18.5204,73.8567,urban,2025-09-20 04:00:00,O3,28.36,μg/m³,2025-09-20,4,True,Summer,2025-09-20 04:00:00,2025-09-20 04:00:00,23.3,93,1015,1.7,5,0.4,Fog,5.8,6377.0,436.5764823559367,5.0,25.0,36.0,68.0,20.0,83.0,166.0,38.0,10774.0,50,Good,Low,9,5,0
